experiment_id,vulnerability,condition,run,timestamp_utc,model,temperature,max_tokens,detected,patch_generation_ok,test_generation_ok,syntax_ok,security_ok,functional_ok,regression_ok,semgrep_ok,bandit_ok,tests_ok,status,changed_lines,changed_files,semgrep_findings,bandit_findings,context_characters,context_lines,generation_seconds,test_generation_seconds,total_seconds,prompt_sha256,patch_sha256,error
cmdi_11_C0_R2,cmdi_11.py,C0,2,2026-09-07T15:37:50.721447+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,463,18,11.728143248000379,0.0,26.460103162999985,96c599c5db1cdca8a0d307b428f94d52f4b4e3ee7e5ce139fe662d4d05cafa81,fec770fbd58cf5200c808063d2fd28e34f10cec732e7527a4e93c878640e03df,Groq API failed after 3 attempts
cmdi_11_C0_R3,cmdi_11.py,C0,3,2026-09-07T15:38:17.182877+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,463,18,6.21610890699958,0.0,20.76310651499989,96c599c5db1cdca8a0d307b428f94d52f4b4e3ee7e5ce139fe662d4d05cafa81,fec770fbd58cf5200c808063d2fd28e34f10cec732e7527a4e93c878640e03df,Groq API failed after 3 attempts
cmdi_11_C1_R1,cmdi_11.py,C1,1,2026-09-07T15:38:37.947418+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,945,24,11.526655073000256,0.0,26.341899111999737,2fb88a7cdeb0bbd65c7eea374fe3654730ef9ad9cc8376852b91e3ce754cb326,905d7661887f2a4c40289a11bc8e2b35035a9c92ea2f568c13ccd83c3be54996,Groq API failed after 3 attempts
cmdi_11_C1_R2,cmdi_11.py,C1,2,2026-09-07T15:39:04.291144+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,945,24,6.61880784099958,0.0,22.274478164000357,d79e12f787dbd2c3793e964297a5455a06a8f79179e7b6aa223dbb7f5593b4ff,03feaa74d90f73f04044e67b5534af2ab9f283487ea9fbcbe17381807d0ca924,Groq API failed after 3 attempts
cmdi_11_C1_R3,cmdi_11.py,C1,3,2026-09-07T15:39:26.567174+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,945,24,11.879623538000487,0.0,27.03056537700013,791289a26eae496ccaf2b1f25e9dcccbded826ab3994ca73db4633912ad72d30,52d8c14b62f51ad15b40c9447ea4659161534fbef8d059708ba6a89d903c186b,Groq API failed after 3 attempts
cmdi_11_C2_R1,cmdi_11.py,C2,1,2026-09-07T15:39:53.599052+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1379,38,7.22357785999975,0.0,22.87965603700013,61af5344223c45d7bbc1869b9f4ec53957893b36e09eef4982b35b7aa76e4252,89d917865eae33f0f63e50c3155e15736a2f73136b5559cab0da6109d4443b63,Groq API failed after 3 attempts
cmdi_11_C2_R2,cmdi_11.py,C2,2,2026-09-07T15:40:16.480081+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1379,38,6.66904824500034,0.0,21.916677336999783,6a208b6dda1488f3b65c835f5b75341de0dbb27092d00364fb65ef6092ba0360,1a37b826cd5a719cf234239008843fafe3d27a6f3421353497e75aa98ddcc3d9,Groq API failed after 3 attempts
cmdi_11_C2_R3,cmdi_11.py,C2,3,2026-09-07T15:40:38.397845+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1379,38,11.756728879000548,0.0,27.193508989999827,a73e16262747de7bc5c287e49d9ce996d93bc83a6aa3d9915b80d50ab5c497f8,56186edd336d480118c1d1cf136138f48e025971ec07f76f081e493e4ee32c69,Groq API failed after 3 attempts
cmdi_11_C3_R1,cmdi_11.py,C3,1,2026-09-07T15:41:05.592829+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1911,48,6.503844597000352,0.0,22.18755598900043,f2c4826b66d77e6ca4fbb40f91956c450986668f37aca051568483ed114e6918,bc10cfd2bd5104fcde081521924832eb405db1339506d0a574795e6a03090d5b,Groq API failed after 3 attempts
cmdi_11_C3_R2,cmdi_11.py,C3,2,2026-09-07T15:41:27.780775+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1911,48,12.04404508100015,0.0,28.069423624000592,40035a9126e050d6e842dd5665c89897ef90aa51f330875509b29ee130f887dd,f5b959535966367f6c44a17f7c09ff879f5cf56f384954263003256fec908f1f,Groq API failed after 3 attempts
cmdi_11_C3_R3,cmdi_11.py,C3,3,2026-09-07T15:41:55.851533+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1911,48,7.240784014999917,0.0,22.39565496599971,c72a099b94f43130c3b24064283e6ffcaa3e57745b50b9622afefd79c1517c7a,55e28b1490808872d9d8c5552ac7206032a05e41e458024ffa2900798332c953,Groq API failed after 3 attempts
cmdi_12_C0_R1,cmdi_12.py,C0,1,2026-09-07T15:42:18.248793+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,445,15,6.342684931999429,0.0,21.4151617309999,5948ac8140b0db91ecc500be0683cc14653f1d84381e640e396119d8d5913975,67ce4240cbb7d91587d95c7322bcef57e8f1526b74e34fdcb2fabdf8cff17ff3,Groq API failed after 3 attempts
cmdi_12_C0_R2,cmdi_12.py,C0,2,2026-09-07T15:42:39.665500+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,445,15,11.577612494000277,0.0,26.782351659000597,5948ac8140b0db91ecc500be0683cc14653f1d84381e640e396119d8d5913975,67ce4240cbb7d91587d95c7322bcef57e8f1526b74e34fdcb2fabdf8cff17ff3,Groq API failed after 3 attempts
cmdi_12_C0_R3,cmdi_12.py,C0,3,2026-09-07T15:43:06.449212+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,445,15,6.340840404000119,0.0,21.468961141000364,5948ac8140b0db91ecc500be0683cc14653f1d84381e640e396119d8d5913975,67ce4240cbb7d91587d95c7322bcef57e8f1526b74e34fdcb2fabdf8cff17ff3,Groq API failed after 3 attempts
cmdi_12_C1_R1,cmdi_12.py,C1,1,2026-09-07T15:43:27.919600+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,927,21,11.91646147999927,0.0,29.64076291299989,46636f2d3a92c880b8fed690812bbecee577c605b8684c835a40bce608ebe036,a7da0a1672b61a55ed9fe7e994d8f28179d38e013f2ec8b94c031162d67a1dbf,Groq API failed after 3 attempts
cmdi_12_C1_R2,cmdi_12.py,C1,2,2026-09-07T15:43:57.562005+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,927,21,2.6812657370001034,0.0,26.32719465199989,5ff0798744d7631e21bd2492998a20efb7381d322e8f67a3914cf49170e14c64,1e86a9189955d88d33d6e0b89dbaf7148b38e20c14175705cc3b8b198c520af5,Groq API failed after 3 attempts
cmdi_12_C1_R3,cmdi_12.py,C1,3,2026-09-07T15:44:23.890471+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,927,21,1.1631482299999334,0.0,16.17046935000053,6a9e417f7bcca205051b0d8dd2d2d25420a74e7e2c012d2c06ae1206f59aec2e,c4d548bb34405d3b03ec43ef5f1e5662c4434e719a7b17e2c99b295722eab29e,Groq API failed after 3 attempts
cmdi_12_C2_R1,cmdi_12.py,C2,1,2026-09-07T15:44:40.062266+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1328,35,11.626038908999362,0.0,26.747959721999905,d2d76d42724f6327f0c24ea2df123cbdcde3b36ba93bb3c8337b937f2ef67586,0c23c20dbec3b97dbcf134b7ecdc98b599e32f8e7546fdbba74ac8984f8569b4,Groq API failed after 3 attempts
cmdi_12_C2_R2,cmdi_12.py,C2,2,2026-09-07T15:45:06.811617+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1328,35,6.3232231000001775,0.0,21.390003759000138,aeba8914cfba3b09e1e90bedbfe6073d91c211a2bcb45519bd7f3a6cc4613687,288b9974c8f73d945b8f92392f73df0ac408dffd8eefc97f3492db9f9ed46121,Groq API failed after 3 attempts
cmdi_12_C2_R3,cmdi_12.py,C2,3,2026-09-07T15:45:28.203184+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1328,35,11.543099305000396,0.0,26.326056494999648,7569d00faf4a7f408761c1694bb9af79d18a74b9d84223af83156edf5f71e871,45196f2aaf2fec17df7d0c336aca497dcda97dd8eb82b95830c9da2b8c8fa705,Groq API failed after 3 attempts
cmdi_12_C3_R1,cmdi_12.py,C3,1,2026-09-07T15:45:54.530511+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1860,45,6.380347025999981,0.0,21.43721444499988,a6814bdeb11df48d991b4603ff976df22e339662806062975c0fafe313314d9b,8d413d8c3a85b9716fde2a9ef5597314edaa05b79cf4811f1036b18620cee0be,Groq API failed after 3 attempts
cmdi_12_C3_R2,cmdi_12.py,C3,2,2026-09-07T15:46:15.969006+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1860,45,11.621899896000286,0.0,26.613070623000567,81fbb43be37c39e5fcf1a61a306b5f2df63cdbbd5ca924d281fe174ddddb8b14,1955d1bba2f2439472390839a5ef082e8d0738f47194b4cd4ed0bee9df4ec256,Groq API failed after 3 attempts
cmdi_12_C3_R3,cmdi_12.py,C3,3,2026-09-07T15:46:42.583547+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1860,45,6.218409123999663,0.0,20.868155724000644,eb58c8351f9b6774f28e2ed4803cff703b39cad6b4417005225ba91e13681e91,97385fa65a4e21d0c9aa54ea607ab4e88ba6907d2cdb8919c4f3402abbd03c90,Groq API failed after 3 attempts
cmdi_13_C0_R1,cmdi_13.py,C0,1,2026-09-07T15:47:03.453083+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.038979556999948,,,
cmdi_13_C0_R2,cmdi_13.py,C0,2,2026-09-07T15:47:07.492352+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.17115153099985,,,
cmdi_13_C0_R3,cmdi_13.py,C0,3,2026-09-07T15:47:11.663817+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.0743239710000125,,,
cmdi_13_C1_R1,cmdi_13.py,C1,1,2026-09-07T15:47:15.738449+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.542823664000025,,,
cmdi_13_C1_R2,cmdi_13.py,C1,2,2026-09-07T15:47:20.281586+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.036993274999986,,,
cmdi_13_C1_R3,cmdi_13.py,C1,3,2026-09-07T15:47:24.318904+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,3.9672758699998667,,,
cmdi_13_C2_R1,cmdi_13.py,C2,1,2026-09-07T15:47:28.286490+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.148420041999998,,,
cmdi_13_C2_R2,cmdi_13.py,C2,2,2026-09-07T15:47:32.435243+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,3.975826130000314,,,
cmdi_13_C2_R3,cmdi_13.py,C2,3,2026-09-07T15:47:36.411381+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,3.9822811160001947,,,
cmdi_13_C3_R1,cmdi_13.py,C3,1,2026-09-07T15:47:40.393985+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,3.901009975999841,,,
cmdi_13_C3_R2,cmdi_13.py,C3,2,2026-09-07T15:47:44.295339+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,3.967451615000755,,,
cmdi_13_C3_R3,cmdi_13.py,C3,3,2026-09-07T15:47:48.263132+00:00,qwen/qwen3.6-27b,0.0,400,False,False,False,False,False,False,False,False,False,False,NO_FINDING,0,0,-1,-1,0,0,0.0,0.0,4.039882728000521,,,
cmdi_14_C0_R1,cmdi_14.py,C0,1,2026-09-07T15:47:52.303330+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,False,False,False,False,False,False,False,SYNTAX_FAIL,38,1,-1,-1,481,15,1.152830521999931,1.0730111129996658,6.206250150999949,c507fd5f676bbdb25ee0586668bb4fbf316bfbd445044ee9c320fab9c75d20a3,238c49ed53ce8a26d874d569ca5a4269c3d61239e3f4ab79c5f52625769dd6c1,
cmdi_14_C0_R2,cmdi_14.py,C0,2,2026-09-07T15:47:58.510611+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,481,15,11.884759410999322,0.0,26.82073704999948,c507fd5f676bbdb25ee0586668bb4fbf316bfbd445044ee9c320fab9c75d20a3,238c49ed53ce8a26d874d569ca5a4269c3d61239e3f4ab79c5f52625769dd6c1,Groq API failed after 3 attempts
cmdi_14_C0_R3,cmdi_14.py,C0,3,2026-09-07T15:48:25.332908+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,481,15,6.292127896000238,0.0,21.175698945000477,c507fd5f676bbdb25ee0586668bb4fbf316bfbd445044ee9c320fab9c75d20a3,238c49ed53ce8a26d874d569ca5a4269c3d61239e3f4ab79c5f52625769dd6c1,Groq API failed after 3 attempts
cmdi_14_C1_R1,cmdi_14.py,C1,1,2026-09-07T15:48:46.509806+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,963,21,11.38618913099981,0.0,26.010649431000274,b9ee9ae89bf61bb49333833dc8786776b0631de058be1b44a873d646f21b6fce,a7239693a6652643c1bd3f9bea91be9773e5e190c4a46ab2f6c57d0d3ebe0822,Groq API failed after 3 attempts
cmdi_14_C1_R2,cmdi_14.py,C1,2,2026-09-07T15:49:12.521853+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,963,21,6.225670061000528,0.0,20.84588104999966,71e2871bfa38872627d991d654653b4c18a95fdb27c6e4b71df470b4527269a7,f7b4fb28c568a64d734793d5d7ae4eb73ac00530c0d4c42acd7935d7c66a1876,Groq API failed after 3 attempts
cmdi_14_C1_R3,cmdi_14.py,C1,3,2026-09-07T15:49:33.369559+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,963,21,11.383631085999696,0.0,26.795897904000412,99dce760da7e154e775f1e402ab7675c7ac143a019d8bc81f5cb3ce13728015d,bbfef2213962204b9596abb7b424ebf87354d803b0ff534ef71c0738ae80b75b,Groq API failed after 3 attempts
cmdi_14_C2_R1,cmdi_14.py,C2,1,2026-09-07T15:50:00.167271+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1390,35,6.307895757000551,0.0,21.062668126999597,73a454e2e05c3328dddc6b14993eb5d67a6d776aacc628b39c0fc4b2e57512a9,dae328752d4fd5cd949011a912146e7f779b97b683008a2767eb715695600688,Groq API failed after 3 attempts
cmdi_14_C2_R2,cmdi_14.py,C2,2,2026-09-07T15:50:21.231924+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1390,35,12.769910334999622,0.0,28.850501531999726,a4b02b3f29e8b4595737b23aadc80b1f4e37075507534422ba3634491f04def4,b0e0ce8f8672a2298e0bb9b0928d290963e9aaac9d2de7e7d11a9c3efab81af5,Groq API failed after 3 attempts
cmdi_14_C2_R3,cmdi_14.py,C2,3,2026-09-07T15:50:50.083789+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1390,35,6.2780515539998305,0.0,21.32070509999994,3222a16f422391df56316d8dece63c6859109e932deb2c99aeb6f60e753e6f67,7ee773ab0112845ee7f3dd0fd34f3279cfb75894d8c9d696a8fcc6b0a5002acd,Groq API failed after 3 attempts
cmdi_14_C3_R1,cmdi_14.py,C3,1,2026-09-07T15:51:11.405775+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1922,45,6.64425289600058,0.0,22.410149231000105,7a025358a776b1cb73e9a6e99bb1a238b9c7b013ee33502189d021dc1cb55a5b,136d6831f4992858c333107c7fd25868fc0fdbd15105f0ae937a151771a8a54e,Groq API failed after 3 attempts
cmdi_14_C3_R2,cmdi_14.py,C3,2,2026-09-07T15:51:33.817232+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1922,45,12.03672742300023,0.0,27.10699634699995,22ab25c3f99de908eab817f9a8ac69052fd418fdde0a6f5a78beab5c744f1f2b,942d39082aeeab033b3a1a6f9470c94e7427a235520e076bd5f2b95c350482c4,Groq API failed after 3 attempts
cmdi_14_C3_R3,cmdi_14.py,C3,3,2026-09-07T15:52:00.926003+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1922,45,7.043170719000045,0.0,22.065918479000175,95f9dd308b754064c6ff7b0070672370047f323b372216c9f7c5f3f7aaa25229,b8f3e560b145253806862ea81ae51825a8e8f557919096d9099e239a67da615f,Groq API failed after 3 attempts
cmdi_15_C0_R1,cmdi_15.py,C0,1,2026-09-07T15:52:22.993387+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,437,15,11.384946346000106,0.0,25.989517574000274,e6cfad3db8d1757337c46d725bce1748c61d83ce6ab4336059061d0eb1000a92,f50676eaf1daaef71c21d28471ff4593c832b0587bf552663b3ce538cd89b87a,Groq API failed after 3 attempts
cmdi_15_C0_R2,cmdi_15.py,C0,2,2026-09-07T15:52:48.984216+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,437,15,6.249701433000155,0.0,21.242717241999344,e6cfad3db8d1757337c46d725bce1748c61d83ce6ab4336059061d0eb1000a92,f50676eaf1daaef71c21d28471ff4593c832b0587bf552663b3ce538cd89b87a,Groq API failed after 3 attempts
cmdi_15_C0_R3,cmdi_15.py,C0,3,2026-09-07T15:53:10.228341+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,437,15,6.084571689999393,0.0,25.785358092000024,e6cfad3db8d1757337c46d725bce1748c61d83ce6ab4336059061d0eb1000a92,f50676eaf1daaef71c21d28471ff4593c832b0587bf552663b3ce538cd89b87a,Groq API failed after 3 attempts
cmdi_15_C1_R1,cmdi_15.py,C1,1,2026-09-07T15:53:36.015185+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,919,21,6.356685197999468,0.0,21.14285332000054,f220a25097a39a9b5247d8382004762d9e56791bc23896571cac1df6980e6069,3c4ca02b03b56d689b519b2caed6d142971f33b28e39717619c187bbc69ec5a0,Groq API failed after 3 attempts
cmdi_15_C1_R2,cmdi_15.py,C1,2,2026-09-07T15:53:57.159433+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,919,21,13.470732507999855,0.0,29.30680049500006,34d694020279a10c28d00b593661590e053194490d15cec7f6603c3249ff6150,dd4c2d3fafaf60d36121e658e1749b583f0c74467f6fadb5cdc3415b57686662,Groq API failed after 3 attempts
cmdi_15_C1_R3,cmdi_15.py,C1,3,2026-09-07T15:54:26.467591+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,919,21,6.47365795099995,0.0,21.749657782000213,95742f08750b1c5692fdb0317c98042630eaa44b4a0d7e6868471a8b2bec4f2a,dda57406e55343b98e859481734782260980294642166ef5359a2cc467496384,Groq API failed after 3 attempts
cmdi_15_C2_R1,cmdi_15.py,C2,1,2026-09-07T15:54:48.218820+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1327,35,6.448365651999666,0.0,22.211070370000016,145647e3835dd11385159c0c1c8b6517fbc4f4662052a7414e9f07246b8adbcd,dc2bb583909e0d6e1e10b9597c227d22c5aa4782cc7803a7cedc7bf8a2c832e7,Groq API failed after 3 attempts
cmdi_15_C2_R2,cmdi_15.py,C2,2,2026-09-07T15:55:10.431155+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1327,35,8.896676915999706,0.0,25.85837141600041,c9fd6b795ee6261088858ef1573ccecadefa9e660140665260f91b5f1fb2362e,a8b776bf26670791039928ba17cbeeb0b4c636e25bf54c321272fc77dfac7c70,Groq API failed after 3 attempts
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T16:08:10.007507+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,False,False,False,False,False,False,False,SYNTAX_FAIL,33,1,-1,-1,376,18,61.115294217000155,61.18147638499977,126.78065129199967,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,819e2e532350ce7ce7e3bc204ada513f052ec6581b90a089778ee70e20da8cc0,
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T16:10:16.789747+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,False,False,False,False,False,False,False,SYNTAX_FAIL,32,1,-1,-1,858,24,62.11711921300048,61.69831109200004,127.83673300099963,e1fd961bfb23b9900c77510eab742aaf42a4e7228918114e40ecad2c655ed666,6fc408847362e980321437bf6eb8a7e718ca972deaf776837bb7b7cf8c558d39,
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T16:12:24.626705+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,False,False,False,False,False,False,False,SYNTAX_FAIL,30,1,-1,-1,1273,38,61.119349329000215,61.18695097,128.3735627040005,687b077de28d38da9c30827a9cdce6682bac04558b7f2a3327fbe7e5a1c72381,cb3d4eb3ef5267d6dc680c3f4537e97887e3079775be25707b0038374c2821fc,
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T16:14:33.000534+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,False,False,False,False,False,False,False,SYNTAX_FAIL,41,1,-1,-1,1805,48,2.1566935090004336,61.12010210100016,67.3986034590007,080547e9f920715b6002b75e76dde6312bcec38277f8ce40df87b50797b797e8,eb37289b9ea9b0aea99db8e5a234e29046f3a39f2e057c1d99a0d5d24ff6b2fa,
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T16:22:07.101244+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,376,18,0.0,0.0,95.70887201700043,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T16:23:42.810532+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,858,24,0.0,0.0,95.72038581299967,0b5e1f91408ed1b54beff3c70935cb238e9ed1d02ada983f9b9872060d54315b,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T16:25:18.532716+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1273,38,0.0,0.0,8.792566116000671,8016e9c2ec1f1f8a37cf3c6b21cadf03ee947709f54b7a32a73a8927006b6aa8,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T16:25:27.326703+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1805,48,0.0,0.0,95.55033935099982,9a1c7be02f0799657b1eda4752b8c57d03e8152f390353f19b541b925425fc67,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T16:31:11.950412+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,376,18,0.0,0.0,95.70023600499917,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T16:32:47.651028+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,858,24,0.0,0.0,75.216146234,d42485626b0964e9b63c75623345c67a587e7f18813a1c9bff889743a240848d,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T16:34:02.867527+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1273,38,0.0,0.0,98.0987355139996,a05a845907d693d35f49b76bfe04b9b4b4170b285533bf9788b3d5abad224d7c,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T16:35:40.966749+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1805,48,0.0,0.0,42.40086716099995,fb03f94549857b5a7f14ab05c1cf52d8f5f42eecaaa276b1df619c06fdd69b63,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=400"
